"Lot_Frontage","Lot_Area","Street","Lot_Shape","Utilities","Neighborhood","Bldg_Type","House_Style","Overall_Cond","Year_Built","Roof_Style","Total_Bsmt_SF","First_Flr_SF","Second_Flr_SF","Gr_Liv_Area","Full_Bath","Half_Bath","Bedroom_AbvGr","TotRms_AbvGrd","Garage_Finish","Garage_Cars","Garage_Area","Pool_Area","Year_Sold","Sale_Type","Sale_Price","Longitude","Latitude"
0,12782,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",2002,"Hip",1822,1828,0,1828,2,0,3,7,"Fin",2,523,0,2009,"WD ",279500,-93.681109,42.018866
70,8750,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",1997,"Gable",1417,1417,0,1417,2,0,3,7,"Unf",2,511,0,2009,"WD ",210000,-93.681343,42.018006
0,9375,"Pave","Regular","AllPub","College_Creek","OneFam","Two_Story","Average",1997,"Gable",1057,1057,977,2034,2,1,3,8,"RFn",2,645,0,2009,"WD ",219500,-93.681411,42.017856
70,8750,"Pave","Regular","AllPub","College_Creek","OneFam","Two_Story","Average",1996,"Gable",880,909,807,1716,2,1,2,7,"RFn",2,512,0,2009,"WD ",191000,-93.680782,42.017856
70,9100,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",2001,"Gable",1212,1212,0,1212,2,0,3,6,"RFn",2,573,0,2009,"WD ",178000,-93.68218,42.016819
75,9750,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",2000,"Gable",1630,1630,0,1630,2,0,3,6,"Unf",2,451,0,2009,"WD ",213000,-93.68167,42.016797
0,4435,"Pave","Regular","AllPub","College_Creek","TwnhsE","One_Story","Average",2003,"Gable",848,848,0,848,1,0,1,4,"Fin",2,420,0,2009,"WD ",144000,-93.681297,42.016274
0,4435,"Pave","Regular","AllPub","College_Creek","TwnhsE","One_Story","Average",2003,"Gable",848,848,0,848,1,0,1,4,"Fin",2,420,0,2009,"WD ",140000,-93.681439,42.016271
85,10200,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",2007,"Gable",1578,1602,0,1602,2,0,3,7,"RFn",3,810,0,2009,"WD ",293200,-93.684115,42.016468
65,9313,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","Two_Story","Average",2004,"Gable",864,864,864,1728,2,1,3,7,"RFn",2,572,0,2009,"WD ",190000,-93.685333,42.013957
63,8487,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",2004,"Gable",1500,1500,0,1500,2,0,3,6,"RFn",2,570,0,2009,"WD ",190000,-93.686051,42.014054
64,8633,"Pave","Regular","AllPub","College_Creek","OneFam","Two_Story","Average",2005,"Gable",738,738,738,1476,2,1,3,7,"Fin",2,540,0,2009,"WD ",173500,-93.684536,42.013512
85,11069,"Pave","Regular","AllPub","College_Creek","OneFam","Two_Story","Average",2007,"Gable",608,608,788,1396,2,1,3,6,"Fin",2,440,0,2009,"WD ",170000,-93.6843,42.013392
67,8777,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Average",1949,"Gable",0,1126,0,1126,2,0,2,5,"Fin",2,520,0,2009,"WD ",108000,-93.678305,42.020123
75,9937,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Good",1964,"Hip",1486,1486,0,1486,1,0,3,7,"Fin",2,480,0,2009,"WD ",167000,-93.677407,42.021246
67,8877,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Above_Average",1938,"Gable",816,816,0,816,1,0,2,3,"Unf",1,288,0,2009,"WD ",100000,-93.676372,42.021219
64,7301,"Pave","Regular","AllPub","Edwards","OneFam","SFoyer","Average",2003,"Gable",0,495,1427,1922,3,0,4,7,"RFn",2,672,0,2009,"ConLD",198500,-93.672234,42.018988
75,7950,"Pave","Slightly_Irregular","AllPub","Edwards","OneFam","Two_Story","Above_Average",1977,"Hip",690,698,728,1426,1,1,3,6,"Fin",2,440,0,2009,"WD ",159500,-93.6755239,42.0186549
80,10682,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Above_Average",1960,"Gable",1014,1149,0,1149,1,0,3,7,"Fin",1,544,0,2009,"WD ",127000,-93.6739723,42.0196717
72,7200,"Pave","Regular","AllPub","Edwards","OneFam","SLvl","Above_Average",1976,"Hip",1041,1125,0,1125,1,0,3,6,"Unf",1,352,0,2009,"WD ",125000,-93.675248,42.018928
86,13286,"Pave","Slightly_Irregular","AllPub","Edwards","OneFam","One_Story","Average",2007,"Hip",1698,1698,0,1698,2,0,3,8,"Fin",3,768,0,2009,"WD ",320000,-93.676608,42.017026
35,3675,"Pave","Regular","AllPub","Edwards","TwnhsE","SFoyer","Average",2005,"Gable",547,1072,0,1072,1,0,2,5,"Fin",2,525,0,2009,"WD ",145500,-93.669952,42.01896
50,9405,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Excellent",1947,"Hip",698,698,0,698,1,0,2,4,"No_Garage",0,0,0,2009,"WD ",118000,-93.664779,42.022478
64,6410,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Average",1959,"Gable",876,876,0,876,1,0,3,5,"Unf",1,320,0,2009,"WD ",85000,-93.666315,42.019423
70,11767,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Average",1950,"Gable",1078,1368,0,1368,1,0,3,6,"RFn",1,195,0,2009,"WD ",120000,-93.664685,42.020321
50,8405,"Pave","Regular","AllPub","Edwards","OneFam","One_and_Half_Fin","Fair",1945,"Gable",0,1088,441,1529,2,0,4,9,"Unf",1,240,0,2009,"WD ",98000,-93.6644556,42.0217997
56,4060,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Very_Good",1922,"Gable",864,864,0,864,1,0,2,4,"No_Garage",0,0,0,2009,"WD ",99900,-93.659191,42.021496
74,10206,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Fair",1952,"Flat",0,944,0,944,1,0,2,4,"Unf",2,528,0,2009,"WD ",82000,-93.664812,42.019004
65,10926,"Pave","Regular","AllPub","Edwards","Duplex","One_Story","Average",1959,"Hip",1678,1678,0,1678,2,0,6,10,"No_Garage",0,0,0,2009,"WD ",119900,-93.6644024,42.01822
70,11767,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Average",1956,"Hip",1150,1560,0,1560,1,0,2,7,"Unf",1,313,0,2009,"WD ",103500,-93.664336,42.019381
0,8926,"Pave","Slightly_Irregular","AllPub","Edwards","OneFam","One_Story","Fair",1956,"Gable",672,960,0,960,1,0,3,5,"Unf",1,288,0,2009,"COD",112000,-93.663302,42.018592
67,12354,"Pave","Regular","AllPub","Edwards","OneFam","One_and_Half_Fin","Very_Good",1920,"Gable",684,684,512,1196,1,0,3,7,"Unf",2,528,0,2009,"ConLI",110000,-93.657963,42.022092
45,8212,"Pave","Regular","AllPub","Edwards","OneFam","One_and_Half_Fin","Above_Average",1941,"Gable",720,854,444,1298,1,0,3,6,"Unf",1,256,0,2009,"WD ",122000,-93.656664,42.022088
60,10998,"Pave","Regular","AllPub","Edwards","OneFam","One_and_Half_Fin","Average",1941,"Gable",984,984,620,1604,2,0,3,6,"Unf",2,660,0,2009,"WD ",117000,-93.655674,42.022091
70,6300,"Pave","Regular","AllPub","South_and_West_of_Iowa_State_University","OneFam","One_and_Half_Fin","Below_Average",1938,"Gable",832,832,436,1268,1,1,3,7,"Unf",1,250,0,2009,"WD ",160000,-93.651825,42.020123
55,4500,"Pave","Moderately_Irregular","AllPub","South_and_West_of_Iowa_State_University","OneFam","One_and_Half_Fin","Average",1932,"Gable",793,848,672,1520,1,0,3,6,"Unf",1,281,0,2009,"WD ",159434,-93.652027,42.019713
60,8400,"Pave","Regular","AllPub","South_and_West_of_Iowa_State_University","OneFam","One_Story","Average",1920,"Gable",290,438,0,438,1,0,1,3,"Unf",1,246,0,2009,"WD ",60000,-93.651786,42.017564
60,9900,"Pave","Regular","AllPub","South_and_West_of_Iowa_State_University","OneFam","One_and_Half_Fin","Good",1940,"Gable",778,944,545,1489,2,0,3,7,"Unf",1,240,0,2009,"WD ",139500,-93.64857,42.016921
102,15863,"Pave","Regular","AllPub","South_and_West_of_Iowa_State_University","OneFam","Two_and_Half_Fin","Fair",1920,"Gable",824,1687,998,3082,2,1,5,12,"Fin",2,672,0,2009,"WD ",197000,-93.651669,42.016182
43,5707,"Pave","Regular","AllPub","South_and_West_of_Iowa_State_University","OneFam","Two_Story","Above_Average",1935,"Gable",583,647,595,1242,1,1,3,6,"Unf",1,180,0,2009,"WD ",105000,-93.646555,42.019094
65,7804,"Pave","Regular","AllPub","South_and_West_of_Iowa_State_University","OneFam","One_and_Half_Fin","Fair",1928,"Gable",1122,1328,653,1981,2,0,4,7,"Unf",2,576,0,2009,"WD ",135000,-93.648414,42.018931
64,8574,"Pave","Regular","AllPub","Crawford","OneFam","One_Story","Very_Good",1916,"Gable",816,1232,0,1232,1,0,3,6,"Unf",2,440,0,2009,"WD ",147500,-93.646655,42.017889
51,6171,"Pave","Regular","AllPub","South_and_West_of_Iowa_State_University","OneFam","One_and_Half_Fin","Above_Average",1925,"Gable",976,1160,448,1608,2,1,3,7,"Unf",1,216,0,2009,"WD ",137450,-93.648429,42.017835
60,7200,"Pave","Regular","AllPub","South_and_West_of_Iowa_State_University","OneFam","Two_Story","Excellent",1936,"Gable",560,575,560,1135,1,0,3,6,"RFn",2,576,0,2009,"WD ",155000,-93.6459433,42.0189256
57,7558,"Pave","Regular","AllPub","Crawford","OneFam","One_and_Half_Fin","Above_Average",1928,"Gable",896,1172,741,1913,1,1,3,9,"Unf",2,342,0,2009,"WD ",177000,-93.646881,42.016943
52,6292,"Pave","Regular","AllPub","South_and_West_of_Iowa_State_University","OneFam","One_and_Half_Fin","Good",1928,"Gable",861,877,600,1477,2,0,3,6,"Unf",1,216,0,2009,"WD ",145000,-93.648419,42.016835
53,7155,"Pave","Regular","AllPub","Crawford","OneFam","Two_Story","Very_Good",1918,"Gambrel",600,628,600,1228,1,0,3,6,"Unf",1,215,0,2009,"WD ",137000,-93.644704,42.016957
53,10918,"Pave","Regular","AllPub","Crawford","OneFam","Two_Story","Excellent",1926,"Gambrel",1276,1276,804,2080,1,1,3,9,"Unf",1,282,0,2009,"WD ",234000,-93.644636,42.016067
60,13680,"Pave","Regular","AllPub","Crawford","OneFam","One_and_Half_Fin","Above_Average",1940,"Gable",840,840,727,1567,1,1,2,6,"Unf",2,440,0,2009,"WD ",205000,-93.6428055,42.0191252
0,7500,"Pave","Slightly_Irregular","AllPub","Crawford","OneFam","Two_Story","Good",1942,"Gable",771,753,741,1494,1,0,3,7,"Unf",1,213,0,2009,"WD ",177500,-93.6397,42.019181
130,9600,"Pave","Slightly_Irregular","AllPub","Crawford","OneFam","One_and_Half_Fin","Good",1940,"Gable",728,976,332,1308,1,1,2,7,"Unf",1,256,0,2009,"WD ",160000,-93.642371,42.018707
80,14680,"Pave","Slightly_Irregular","AllPub","Crawford","OneFam","One_Story","Below_Average",1960,"Gable",1273,1273,0,1273,1,0,2,5,"Unf",1,307,0,2009,"WD ",155000,-93.64012,42.017583
80,13360,"Pave","Slightly_Irregular","AllPub","Crawford","OneFam","One_Story","Good",1921,"Gable",876,964,0,964,1,0,2,5,"Unf",2,432,0,2009,"WD ",163500,-93.640592,42.017574
54,7681,"Pave","Slightly_Irregular","AllPub","Crawford","OneFam","One_and_Half_Fin","Above_Average",1921,"Gable",731,820,523,1343,1,1,3,7,"Unf",1,186,0,2009,"WD ",154900,-93.644295,42.016684
0,8145,"Pave","Slightly_Irregular","AllPub","Crawford","Duplex","Two_and_Half_Unf","Above_Average",1940,"Gable",920,1240,1240,2480,2,1,5,13,"Unf",2,400,0,2009,"WD ",205000,-93.6439975,42.0158534
70,9100,"Pave","Regular","AllPub","Crawford","OneFam","One_Story","Above_Average",1954,"Gable",1112,1112,0,1112,1,0,2,6,"Unf",1,390,0,2009,"WD ",144800,-93.639431,42.016152
75,12000,"Pave","Regular","AllPub","Crawford","OneFam","Two_Story","Good",1941,"Gable",704,860,704,1564,1,1,3,7,"Unf",1,234,0,2009,"WD ",174500,-93.642945,42.014688
90,13339,"Pave","Slightly_Irregular","AllPub","Crawford","OneFam","One_Story","Above_Average",1960,"Gable",1561,1561,0,1561,2,0,3,6,"Fin",2,463,0,2009,"WD ",193000,-93.642885,42.013169
78,15600,"Pave","Regular","AllPub","Crawford","OneFam","One_and_Half_Fin","Good",1949,"Gable",1067,986,537,1523,2,0,3,7,"Unf",1,295,0,2009,"WD ",158000,-93.640762,42.014943
80,14000,"Pave","Regular","AllPub","Crawford","OneFam","One_Story","Very_Good",1950,"Gable",1092,1152,0,1152,1,0,3,6,"Unf",1,300,0,2009,"WD ",158500,-93.641356,42.013753
100,17500,"Pave","Regular","AllPub","Crawford","OneFam","One_Story","Average",1954,"Gable",1310,1906,0,1906,1,1,3,6,"Unf",2,576,0,2009,"WD ",224000,-93.639407,42.0125
24,1733,"Pave","Regular","AllPub","Blueste","Twnhs","Two_Story","Above_Average",1980,"Gable",516,516,516,1032,1,0,2,5,"Unf",2,452,0,2009,"WD ",115000,-93.645743,42.009489
24,1488,"Pave","Regular","AllPub","Blueste","TwnhsE","Two_Story","Above_Average",1980,"Gable",561,561,668,1229,1,1,2,5,"Fin",2,462,0,2009,"WD ",137000,-93.645743,42.009489
24,1612,"Pave","Regular","AllPub","Blueste","Twnhs","Two_Story","Above_Average",1980,"Gable",561,561,668,1229,1,1,2,5,"Fin",2,462,0,2009,"WD ",121000,-93.645743,42.009489
24,1300,"Pave","Regular","AllPub","Blueste","TwnhsE","Two_Story","Above_Average",1980,"Gable",561,561,668,1229,1,1,2,5,"Fin",2,462,0,2009,"WD ",124000,-93.645743,42.009489
0,13607,"Pave","Slightly_Irregular","AllPub","Crawford","OneFam","SLvl","Above_Average",1986,"Gable",572,1182,800,1982,2,1,3,6,"Fin",2,501,0,2009,"WD ",208000,-93.644864,42.010636
0,17597,"Pave","Regular","AllPub","Crawford","OneFam","One_Story","Excellent",1971,"Hip",1803,2365,0,2365,2,0,3,7,"Fin",2,551,0,2009,"WD ",315000,-93.643539,42.01141
0,21695,"Pave","Slightly_Irregular","AllPub","Crawford","OneFam","One_Story","Excellent",1988,"Hip",880,1680,0,1680,2,0,3,5,"Fin",2,540,0,2009,"WD ",222000,-93.643947,42.009134
59,10690,"Pave","Regular","AllPub","Iowa_DOT_and_Rail_Road","OneFam","Two_Story","Good",1920,"Hip",672,672,672,1344,1,0,3,6,"Unf",1,468,0,2009,"WD ",147000,-93.62529,42.022721
50,8660,"Pave","Regular","AllPub","Iowa_DOT_and_Rail_Road","OneFam","Two_Story","Above_Average",1900,"Gambrel",760,928,928,2168,2,0,5,11,"Unf",2,576,0,2009,"WD ",123000,-93.626839,42.021425
60,6402,"Pave","Regular","AllPub","Iowa_DOT_and_Rail_Road","OneFam","Two_Story","Average",1920,"Gable",596,596,596,1192,1,0,3,6,"Unf",1,189,0,2009,"WD ",78000,-93.625299,42.021596
105,8470,"Pave","Slightly_Irregular","AllPub","Iowa_DOT_and_Rail_Road","OneFam","One_and_Half_Fin","Poor",1915,"Hip",1013,1013,0,1526,1,0,2,6,"No_Garage",0,0,0,2009,"ConLD",85000,-93.616895,42.020184
60,10200,"Pave","Regular","AllPub","Iowa_DOT_and_Rail_Road","OneFam","One_Story","Above_Average",1925,"Gable",572,572,0,572,1,0,2,4,"Unf",1,200,0,2009,"WD ",75000,-93.615395,42.020002
44,3843,"Pave","Slightly_Irregular","AllPub","Crawford","TwnhsE","One_Story","Average",2007,"Hip",1596,1648,0,1648,2,0,2,5,"Fin",2,482,0,2009,"New",230000,-93.6165709,42.008683
109,21780,"Grvl","Regular","NoSewr","Iowa_DOT_and_Rail_Road","OneFam","One_Story","Below_Average",1910,"Gable",0,810,0,810,1,0,1,4,"Unf",1,280,0,2009,"ConLD",57625,-93.588227,42.0183
75,10125,"Pave","Regular","AllPub","Mitchell","OneFam","Two_Story","Average",2000,"Gable",1107,1040,1012,2052,2,1,3,7,"Fin",3,642,0,2009,"WD ",251000,-93.606944,41.996888
48,12822,"Pave","Slightly_Irregular","AllPub","Mitchell","OneFam","One_and_Half_Fin","Average",2003,"Gable",1434,1518,631,2149,1,1,1,6,"RFn",2,670,0,2009,"WD ",239686,-93.607252,41.996672
43,12118,"Pave","Slightly_Irregular","AllPub","Mitchell","OneFam","One_Story","Average",2004,"Hip",1710,1710,0,1710,2,0,3,7,"Fin",2,550,0,2009,"WD ",240000,-93.607055,41.997119
71,12209,"Pave","Slightly_Irregular","AllPub","Mitchell","OneFam","Two_Story","Average",2001,"Gable",804,804,1157,1961,2,1,3,7,"Fin",2,560,0,2009,"WD ",215000,-93.603717,41.99539
75,9750,"Pave","Regular","AllPub","Mitchell","OneFam","SFoyer","Above_Average",1977,"Gable",902,926,0,926,1,0,2,5,"Unf",1,351,0,2009,"WD ",156450,-93.604716,41.997067
72,9360,"Pave","Regular","AllPub","Mitchell","OneFam","SFoyer","Good",1977,"Gable",957,1287,0,1287,1,1,2,5,"RFn",2,541,0,2009,"WD ",173000,-93.604491,41.997069
75,10125,"Pave","Regular","AllPub","Mitchell","Duplex","One_and_Half_Fin","Average",1977,"Gable",0,1302,432,1734,2,0,4,8,"Unf",2,539,0,2009,"COD",126000,-93.604519,41.996919
0,9947,"Pave","Slightly_Irregular","AllPub","Mitchell","OneFam","SLvl","Average",1990,"Gable",1188,1217,0,1217,2,0,3,6,"Unf",2,497,0,2009,"WD ",173000,-93.602356,41.995905
82,11070,"Pave","Regular","AllPub","Mitchell","OneFam","One_Story","Average",1991,"Gable",1582,1595,0,1595,2,0,2,5,"Unf",2,672,0,2009,"COD",152000,-93.602424,41.996066
0,14375,"Pave","Slightly_Irregular","NoSeWa","Timberland","OneFam","SLvl","Above_Average",1958,"Gable",819,1344,0,1344,1,0,3,7,"RFn",2,525,0,2009,"COD",137500,-93.64978,42.001246
150,215245,"Pave","Irregular","AllPub","Timberland","OneFam","One_Story","Average",1965,"Hip",2136,2036,0,2036,2,0,3,8,"RFn",2,513,0,2009,"WD ",375000,-93.652119,42.00138
89,12898,"Pave","Slightly_Irregular","AllPub","Timberland","OneFam","One_Story","Average",2007,"Hip",1620,1620,0,1620,2,0,2,6,"Fin",3,912,0,2009,"WD ",315500,-93.65315,41.995027
83,13159,"Pave","Slightly_Irregular","AllPub","Timberland","OneFam","Two_Story","Average",2009,"Gable",846,846,846,1692,2,1,3,6,"RFn",2,650,0,2009,"New",224500,-93.651832,41.995058
113,13438,"Pave","Slightly_Irregular","AllPub","Timberland","OneFam","One_Story","Average",2008,"Gable",2190,2036,0,2036,2,0,3,9,"Fin",3,780,0,2009,"WD ",410000,-93.651867,41.993759
79,14463,"Pave","Slightly_Irregular","AllPub","Timberland","OneFam","One_Story","Average",2008,"Gable",1641,1641,0,1641,2,0,3,7,"Fin",3,885,0,2009,"WD ",316500,-93.653039,41.994727
73,8925,"Pave","Slightly_Irregular","AllPub","Timberland","OneFam","One_Story","Average",2007,"Gable",1466,1466,0,1466,2,0,3,7,"Fin",3,610,0,2009,"WD ",201000,-93.650453,41.994695
130,11457,"Pave","Slightly_Irregular","AllPub","Timberland","OneFam","One_Story","Average",1988,"Gable",1392,1412,0,1412,2,0,3,6,"Unf",2,576,0,2009,"WD ",175000,-93.646455,41.997684
0,9839,"Pave","Slightly_Irregular","AllPub","Timberland","OneFam","Two_Story","Very_Good",1980,"Gable",712,1375,862,2237,2,1,3,7,"Fin",2,440,0,2009,"WD ",204000,-93.644884,41.998952
125,14419,"Pave","Slightly_Irregular","AllPub","Timberland","OneFam","SLvl","Average",1987,"Hip",1645,1479,0,1479,2,1,3,7,"Fin",2,578,0,2009,"WD ",213500,-93.6446004,41.9981656
0,6853,"Pave","Slightly_Irregular","AllPub","Timberland","OneFam","One_Story","Average",2001,"Gable",1267,1296,0,1296,2,0,2,6,"Fin",2,471,0,2009,"WD ",220000,-93.646793,41.996327
75,9157,"Pave","Slightly_Irregular","AllPub","Timberland","OneFam","Two_Story","Average",2003,"Gable",912,1072,942,2014,2,1,3,9,"Fin",2,486,0,2009,"WD ",170000,-93.646638,41.996093
85,14601,"Pave","Regular","AllPub","Timberland","OneFam","One_Story","Average",2006,"Hip",1838,1838,0,1838,2,0,2,8,"Fin",3,765,0,2009,"WD ",315000,-93.646816,41.995359
85,12633,"Pave","Slightly_Irregular","AllPub","Timberland","OneFam","One_Story","Average",2007,"Hip",1978,1978,0,1978,2,0,2,7,"Fin",3,920,0,2009,"WD ",425000,-93.651703,41.992964
75,12518,"Pave","Slightly_Irregular","AllPub","Mitchell","OneFam","One_Story","Good",1968,"Gable",1008,1008,0,1008,1,0,3,6,"Unf",1,384,0,2009,"WD ",139500,-93.6042638,41.9935397
100,21750,"Pave","Regular","AllPub","Mitchell","OneFam","One_Story","Below_Average",1960,"Hip",0,1771,0,1771,1,0,3,9,"Unf",2,336,0,2009,"WD ",115000,-93.608359,41.992193
32,4500,"Pave","Regular","AllPub","Mitchell","TwnhsE","One_Story","Average",1998,"Hip",1204,1204,0,1204,2,0,2,5,"Fin",2,412,0,2009,"WD ",162000,-93.608196,41.993128
0,4500,"Pave","Regular","AllPub","Mitchell","TwnhsE","One_Story","Average",1999,"Hip",1224,1224,0,1224,2,0,2,5,"Fin",2,402,0,2009,"WD ",165000,-93.60821,41.992122
21,1596,"Pave","Regular","AllPub","Meadow_Village","Twnhs","SLvl","Average",1973,"Gable",462,526,462,988,1,0,2,5,"Unf",1,297,0,2009,"WD ",91000,-93.604252,41.991786
62,9858,"Pave","Regular","AllPub","Mitchell","OneFam","One_Story","Above_Average",1968,"Gable",864,874,0,874,1,0,3,5,"RFn",1,288,0,2009,"WD ",130000,-93.604218,41.992919
21,1526,"Pave","Regular","AllPub","Meadow_Village","Twnhs","SFoyer","Very_Good",1970,"Gable",630,630,0,630,1,0,1,3,"Unf",1,286,0,2009,"WD ",86000,-93.603479,41.992185
83,13383,"Pave","Slightly_Irregular","AllPub","Mitchell","OneFam","One_Story","Average",1969,"Hip",1188,1404,0,1404,2,0,3,7,"Unf",2,504,0,2009,"WD ",160000,-93.600636,41.9928219
21,1477,"Pave","Regular","AllPub","Meadow_Village","TwnhsE","SFoyer","Below_Average",1970,"Gable",630,630,0,630,1,0,1,3,"Unf",1,286,0,2009,"WD ",80000,-93.603111,41.99217
21,1533,"Pave","Regular","AllPub","Meadow_Village","Twnhs","Two_Story","Above_Average",1970,"Gable",546,798,546,1344,1,1,3,6,"No_Garage",0,0,0,2009,"WD ",97000,-93.601975,41.992539
21,2217,"Pave","Regular","AllPub","Meadow_Village","TwnhsE","Two_Story","Below_Average",1970,"Gable",546,546,546,1092,1,1,3,6,"RFn",1,286,0,2009,"WD ",88000,-93.60176,41.991786
50,7689,"Pave","Slightly_Irregular","AllPub","Mitchell","OneFam","SFoyer","Very_Good",1972,"Gable",796,796,0,796,1,0,2,4,"Unf",1,336,0,2009,"WD ",131900,-93.601127,41.991365
62,7706,"Pave","Regular","AllPub","Mitchell","OneFam","SLvl","Average",1993,"Gable",384,1091,0,1091,1,0,2,5,"Fin",1,429,0,2009,"WD ",131250,-93.606688,41.987535
0,9101,"Pave","Slightly_Irregular","AllPub","Mitchell","OneFam","SFoyer","Above_Average",1978,"Gable",1097,1110,0,1110,1,0,1,4,"Fin",2,602,0,2009,"WD ",165500,-93.604928,41.988776
0,8780,"Pave","Slightly_Irregular","AllPub","Mitchell","OneFam","One_Story","Average",1985,"Gable",833,833,0,833,1,0,3,5,"No_Garage",0,0,0,2009,"WD ",112000,-93.603867,41.988222
70,7669,"Pave","Regular","AllPub","Mitchell","OneFam","SFoyer","Above_Average",1992,"Gable",828,883,0,883,1,0,2,5,"Unf",2,698,0,2009,"WD ",149000,-93.602777,41.987659
85,14115,"Pave","Slightly_Irregular","AllPub","Mitchell","OneFam","One_and_Half_Fin","Average",1993,"Gable",796,796,566,1362,1,1,1,5,"Unf",2,480,0,2009,"WD ",143000,-93.609453,41.986502
62,10429,"Pave","Regular","AllPub","Mitchell","OneFam","Two_Story","Average",1992,"Gable",624,624,663,1287,1,1,3,6,"Unf",2,440,0,2009,"WD ",130000,-93.606925,41.986509
0,9819,"Pave","Slightly_Irregular","AllPub","Mitchell","OneFam","One_Story","Average",1977,"Gable",1567,1567,0,1567,2,0,2,5,"RFn",2,714,0,2009,"WD ",196000,-93.599866,41.991493
70,10457,"Pave","Slightly_Irregular","AllPub","Mitchell","OneFam","Two_Story","Good",1969,"Gable",784,784,848,1632,1,1,4,7,"RFn",2,898,0,2009,"WD ",173000,-93.600191,41.99095
87,11029,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Very_Good",1958,"Hip",1184,1414,0,1414,1,0,3,6,"Unf",2,601,0,2008,"WD ",176500,-93.6188286,42.0525525
0,12925,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Good",1970,"Gable",1205,2117,0,2117,2,1,4,7,"Fin",2,550,0,2008,"WD ",237500,-93.6163289,42.051446
85,11075,"Pave","Regular","AllPub","North_Ames","OneFam","Two_Story","Average",1969,"Gable",952,1092,1020,2112,2,1,4,9,"Unf",2,576,0,2008,"WD ",206900,-93.617424,42.049587
72,8702,"Pave","Slightly_Irregular","AllPub","Gilbert","OneFam","Two_Story","Average",1997,"Gable",926,926,678,1604,2,1,3,7,"Fin",2,470,0,2008,"WD ",187500,-93.639062,42.05996
